booking_id,property_id,booking_date,check_in_date,checkout_date,no_guests,room_category,booking_platform,ratings_given,booking_status,revenue_generated,revenue_realized
BK133945,17559,2024-07-17,2024-07-24,2024-07-27,4,RT2,MakeMyTrip,,Cancelled,7177.79,717.78
BK133946,17559,2024-07-22,2024-07-24,2024-07-25,2,RT2,MakeMyTrip,,Cancelled,7299.27,729.93
BK133947,17559,2024-07-12,2024-07-24,2024-07-26,3,RT2,Booking.com,5,Checked Out,7490.89,7490.89
BK133948,17559,2024-07-15,2024-07-24,2024-07-25,2,RT2,Booking.com,4,Checked Out,7342.26,7342.26
BK133949,17559,2024-07-20,2024-07-24,2024-07-25,4,RT3,Logtrip,2,Checked Out,10534.41,10534.41
BK133950,17559,2024-07-15,2024-07-24,2024-07-27,1,RT3,JourneyHub,3,Checked Out,11508.05,11508.05
BK133951,17559,2024-07-14,2024-07-24,2024-07-26,4,RT3,Tripster,4,Checked Out,10697.73,10697.73
BK133952,17559,2024-07-17,2024-07-24,2024-07-26,3,RT3,MakeMyTrip,5,Checked Out,10744.09,10744.09
BK133953,17559,2024-07-19,2024-07-24,2024-07-26,2,RT3,Logtrip,4,Checked Out,11024.78,11024.78
BK133954,17559,2024-07-14,2024-07-24,2024-07-26,2,RT3,Booking.com,,No Show,10460.78,5230.39
BK133955,17559,2024-07-18,2024-07-24,2024-07-26,4,RT3,Direct Offline,5,Checked Out,11354.14,11354.14
BK133956,17559,2024-07-23,2024-07-24,2024-07-27,1,RT3,Direct Offline,3,Checked Out,11467.24,11467.24
BK133957,17559,2024-07-20,2024-07-24,2024-07-25,4,RT3,Direct Offline,,Cancelled,11360.05,1136.0
BK133958,17559,2024-07-21,2024-07-24,2024-07-26,1,RT3,Direct Offline,4,Checked Out,10614.29,10614.29
BK133959,17559,2024-07-23,2024-07-24,2024-07-26,1,RT4,Direct Online,4,Checked Out,18964.24,18964.24
BK133960,17559,2024-07-14,2024-07-24,2024-07-26,4,RT4,Direct Online,5,Checked Out,17960.79,17960.79
BK133961,16558,2024-07-18,2024-07-25,2024-07-26,4,RT1,Logtrip,,No Show,4560.41,2280.2
BK133962,16558,2024-07-17,2024-07-25,2024-07-26,4,RT1,Tripster,2,Checked Out,4679.19,4679.19
BK133963,16558,2024-07-18,2024-07-25,2024-07-27,3,RT1,Logtrip,5,Checked Out,4305.62,4305.62
BK133964,16558,2024-07-22,2024-07-25,2024-07-28,2,RT1,JourneyHub,,Cancelled,4298.13,429.81
BK133965,16558,2024-07-23,2024-07-25,2024-07-27,2,RT1,Booking.com,,Cancelled,4563.09,456.31
BK133966,16558,2024-07-16,2024-07-25,2024-07-26,4,RT1,Direct Offline,,Cancelled,4679.58,467.96
BK133967,16558,2024-07-24,2024-07-25,2024-07-27,2,RT1,Booking.com,,Cancelled,4363.36,436.34
BK133968,16558,2024-07-17,2024-07-25,2024-07-26,2,RT1,Tripster,5,Checked Out,4403.16,4403.16
BK133969,16558,2024-07-22,2024-07-25,2024-07-26,1,RT1,MakeMyTrip,4,Checked Out,4395.36,4395.36
BK133970,16558,2024-07-11,2024-07-25,2024-07-28,2,RT1,Booking.com,,Cancelled,4430.23,443.02
BK133971,16558,2024-07-19,2024-07-25,2024-07-28,4,RT1,Direct Offline,4,Checked Out,4449.03,4449.03
BK133972,16558,2024-07-14,2024-07-25,2024-07-28,2,RT1,MakeMyTrip,1,Checked Out,4666.72,4666.72
BK133973,16558,2024-07-22,2024-07-25,2024-07-28,4,RT1,Direct Offline,5,Checked Out,4381.28,4381.28
BK133974,16558,2024-07-14,2024-07-25,2024-07-26,1,RT1,Direct Offline,4,Checked Out,4474.19,4474.19
BK133975,16558,2024-07-17,2024-07-25,2024-07-27,4,RT1,Direct Offline,,Cancelled,4314.16,431.42
BK133976,16558,2024-07-13,2024-07-25,2024-07-26,3,RT1,Direct Online,,Cancelled,4509.34,450.93
BK133977,16558,2024-07-24,2024-07-25,2024-07-28,3,RT1,MakeMyTrip,,Cancelled,4391.38,439.14
BK133978,16558,2024-07-21,2024-07-25,2024-07-26,2,RT1,Logtrip,5,Checked Out,4327.89,4327.89
BK133979,16558,2024-07-14,2024-07-25,2024-07-28,3,RT2,MakeMyTrip,5,Checked Out,7608.63,7608.63
BK133980,16558,2024-07-15,2024-07-25,2024-07-28,3,RT2,Logtrip,5,Checked Out,7680.49,7680.49
BK133981,16558,2024-07-18,2024-07-25,2024-07-26,2,RT2,Booking.com,3,Checked Out,7262.56,7262.56
BK133982,16558,2024-07-15,2024-07-25,2024-07-27,1,RT2,MakeMyTrip,5,Checked Out,7406.48,7406.48
BK133983,16558,2024-07-14,2024-07-25,2024-07-28,4,RT2,Direct Online,2,Checked Out,7551.36,7551.36
BK133984,16558,2024-07-24,2024-07-25,2024-07-27,4,RT2,Tripster,2,Checked Out,7736.22,7736.22
BK133985,16558,2024-07-16,2024-07-25,2024-07-28,2,RT2,Booking.com,5,Checked Out,7760.23,7760.23
BK133986,16558,2024-07-18,2024-07-25,2024-07-26,3,RT2,Direct Online,4,Checked Out,7378.61,7378.61
BK133987,16558,2024-07-16,2024-07-25,2024-07-27,1,RT2,Booking.com,,Cancelled,7855.23,785.52
BK133988,16558,2024-07-16,2024-07-25,2024-07-28,3,RT2,Booking.com,,Cancelled,7594.24,759.42
BK133989,16558,2024-07-12,2024-07-25,2024-07-27,2,RT2,Booking.com,4,Checked Out,7673.08,7673.08
BK133990,16558,2024-07-22,2024-07-25,2024-07-28,4,RT3,Logtrip,3,Checked Out,11423.17,11423.17
BK133991,16558,2024-07-16,2024-07-25,2024-07-27,1,RT3,Direct Offline,,Cancelled,10576.82,1057.68
BK133992,16558,2024-07-15,2024-07-25,2024-07-26,2,RT3,Logtrip,3,Checked Out,11116.42,11116.42
BK133993,16558,2024-07-14,2024-07-25,2024-07-28,4,RT3,Booking.com,,No Show,11281.67,5640.84
BK133994,16558,2024-07-21,2024-07-25,2024-07-28,2,RT3,Booking.com,3,Checked Out,11185.67,11185.67
BK133995,16558,2024-07-13,2024-07-25,2024-07-28,3,RT3,Booking.com,,Cancelled,10689.28,1068.93
BK133996,16558,2024-07-22,2024-07-25,2024-07-27,4,RT4,MakeMyTrip,2,Checked Out,17670.85,17670.85
BK133997,16558,2024-07-19,2024-07-25,2024-07-26,3,RT4,MakeMyTrip,4,Checked Out,18768.89,18768.89
BK133998,16559,2024-07-18,2024-07-25,2024-07-26,1,RT1,MakeMyTrip,,Cancelled,4440.64,444.06
BK133999,16559,2024-07-13,2024-07-25,2024-07-26,3,RT1,Booking.com,,Cancelled,4307.47,430.75
BK134000,16559,2024-07-16,2024-07-25,2024-07-28,4,RT1,Booking.com,4,Checked Out,4706.3,4706.3
BK134001,16559,2024-07-21,2024-07-25,2024-07-28,2,RT1,MakeMyTrip,3,Checked Out,4360.69,4360.69
BK134002,16559,2024-07-13,2024-07-25,2024-07-28,4,RT1,MakeMyTrip,4,Checked Out,4715.53,4715.53
BK134003,16559,2024-07-11,2024-07-25,2024-07-28,4,RT1,Logtrip,,Cancelled,4499.18,449.92
BK134004,16559,2024-07-17,2024-07-25,2024-07-26,1,RT1,Logtrip,5,Checked Out,4589.41,4589.41
BK134005,16559,2024-07-24,2024-07-25,2024-07-27,4,RT1,Logtrip,5,Checked Out,4615.31,4615.31
BK134006,16559,2024-07-16,2024-07-25,2024-07-28,4,RT1,MakeMyTrip,,Cancelled,4624.48,462.45
BK134007,16559,2024-07-19,2024-07-25,2024-07-27,3,RT1,Direct Online,4,Checked Out,4442.37,4442.37
BK134008,16559,2024-07-11,2024-07-25,2024-07-28,2,RT1,Booking.com,,Cancelled,4495.59,449.56
BK134009,16559,2024-07-22,2024-07-25,2024-07-27,1,RT1,Direct Online,2,Checked Out,4720.33,4720.33
BK134010,16559,2024-07-22,2024-07-25,2024-07-28,1,RT1,MakeMyTrip,5,Checked Out,4574.04,4574.04
BK134011,16559,2024-07-12,2024-07-25,2024-07-27,1,RT1,Tripster,5,Checked Out,4512.32,4512.32
BK134012,16559,2024-07-12,2024-07-25,2024-07-28,2,RT1,MakeMyTrip,5,Checked Out,4308.73,4308.73
BK134013,16559,2024-07-13,2024-07-25,2024-07-26,2,RT1,Direct Online,3,Checked Out,4321.9,4321.9
BK134014,16559,2024-07-21,2024-07-25,2024-07-28,1,RT1,MakeMyTrip,4,Checked Out,4640.73,4640.73
BK134015,16559,2024-07-18,2024-07-25,2024-07-27,2,RT1,Tripster,,Cancelled,4392.65,439.26
BK134016,16559,2024-07-18,2024-07-25,2024-07-27,4,RT1,MakeMyTrip,4,Checked Out,4478.92,4478.92
BK134017,16559,2024-07-12,2024-07-25,2024-07-28,4,RT1,Direct Offline,,Cancelled,4350.84,435.08
BK134018,16559,2024-07-18,2024-07-25,2024-07-27,3,RT1,MakeMyTrip,4,Checked Out,4280.76,4280.76
BK134019,16559,2024-07-20,2024-07-25,2024-07-27,4,RT1,MakeMyTrip,2,Checked Out,4389.04,4389.04
BK134020,16559,2024-07-22,2024-07-25,2024-07-27,4,RT1,Booking.com,2,Checked Out,4471.2,4471.2
BK134021,16559,2024-07-11,2024-07-25,2024-07-26,1,RT1,Booking.com,4,Checked Out,4408.11,4408.11
BK134022,16559,2024-07-15,2024-07-25,2024-07-27,1,RT2,Direct Online,3,Checked Out,7724.12,7724.12
BK134023,16559,2024-07-22,2024-07-25,2024-07-27,4,RT2,Tripster,4,Checked Out,7439.08,7439.08
BK134024,16559,2024-07-20,2024-07-25,2024-07-26,3,RT2,Booking.com,,No Show,7181.46,3590.73
BK134025,16559,2024-07-23,2024-07-25,2024-07-28,2,RT2,Logtrip,4,Checked Out,7657.88,7657.88
BK134026,16559,2024-07-15,2024-07-25,2024-07-26,4,RT2,Booking.com,5,Checked Out,7166.23,7166.23
BK134027,16559,2024-07-24,2024-07-25,2024-07-28,4,RT2,Logtrip,3,Checked Out,7793.0,7793.0
BK134028,16559,2024-07-22,2024-07-25,2024-07-26,1,RT2,Logtrip,,No Show,7844.35,3922.18
BK134029,16559,2024-07-20,2024-07-25,2024-07-27,3,RT2,MakeMyTrip,,Cancelled,7571.94,757.19
BK134030,16559,2024-07-19,2024-07-25,2024-07-26,2,RT2,MakeMyTrip,,Cancelled,7781.84,778.18
BK134031,16559,2024-07-19,2024-07-25,2024-07-26,3,RT2,MakeMyTrip,2,Checked Out,7437.54,7437.54
BK134032,16559,2024-07-13,2024-07-25,2024-07-26,2,RT2,Tripster,4,Checked Out,7193.72,7193.72
BK134033,16559,2024-07-13,2024-07-25,2024-07-28,2,RT3,Logtrip,4,Checked Out,10512.66,10512.66
BK134034,16559,2024-07-24,2024-07-25,2024-07-26,2,RT3,Logtrip,2,Checked Out,10652.17,10652.17
BK134035,16559,2024-07-24,2024-07-25,2024-07-27,4,RT3,Direct Offline,3,Checked Out,10466.84,10466.84
BK134036,16559,2024-07-18,2024-07-25,2024-07-28,3,RT3,MakeMyTrip,,Cancelled,11495.94,1149.59
BK134037,16559,2024-07-18,2024-07-25,2024-07-26,2,RT3,Logtrip,5,Checked Out,10842.64,10842.64
BK134038,16559,2024-07-19,2024-07-25,2024-07-26,2,RT3,MakeMyTrip,,Cancelled,10938.35,1093.84
BK134039,16559,2024-07-17,2024-07-25,2024-07-27,2,RT3,Direct Online,3,Checked Out,11543.67,11543.67
BK134040,16559,2024-07-11,2024-07-25,2024-07-26,1,RT3,MakeMyTrip,4,Checked Out,10784.75,10784.75
BK134041,16559,2024-07-17,2024-07-25,2024-07-28,1,RT3,Direct Offline,3,Checked Out,11454.78,11454.78
BK134042,16559,2024-07-16,2024-07-25,2024-07-26,2,RT3,Booking.com,3,Checked Out,11174.44,11174.44
BK134043,16559,2024-07-15,2024-07-25,2024-07-28,3,RT4,Direct Online,3,Checked Out,19001.32,19001.32
BK134044,16559,2024-07-11,2024-07-25,2024-07-27,3,RT4,MakeMyTrip,4,Checked Out,17860.16,17860.16
BK134045,16560,2024-07-19,2024-07-25,2024-07-27,3,RT1,Direct Online,4,Checked Out,4391.44,4391.44
BK134046,16560,2024-07-16,2024-07-25,2024-07-28,1,RT1,Booking.com,4,Checked Out,4279.96,4279.96
BK134047,16560,2024-07-15,2024-07-25,2024-07-27,3,RT1,Logtrip,3,Checked Out,4626.38,4626.38
BK134048,16560,2024-07-22,2024-07-25,2024-07-26,2,RT1,Direct Online,4,Checked Out,4538.07,4538.07
BK134049,16560,2024-07-22,2024-07-25,2024-07-27,1,RT1,MakeMyTrip,1,Checked Out,4603.44,4603.44
BK134050,16560,2024-07-18,2024-07-25,2024-07-27,4,RT1,Booking.com,,Cancelled,4406.27,440.63
BK134051,16560,2024-07-14,2024-07-25,2024-07-27,3,RT1,MakeMyTrip,5,Checked Out,4338.85,4338.85
BK134052,16560,2024-07-20,2024-07-25,2024-07-27,1,RT1,Logtrip,4,Checked Out,4392.72,4392.72
BK134053,16560,2024-07-21,2024-07-25,2024-07-27,2,RT1,Direct Online,1,Checked Out,4286.36,4286.36
BK134054,16560,2024-07-12,2024-07-25,2024-07-27,2,RT1,Direct Online,3,Checked Out,4612.71,4612.71
BK134055,16560,2024-07-19,2024-07-25,2024-07-26,2,RT1,Booking.com,,Cancelled,4285.25,428.53
BK134056,16560,2024-07-13,2024-07-25,2024-07-26,4,RT1,MakeMyTrip,4,Checked Out,4494.24,4494.24
BK134057,16560,2024-07-13,2024-07-25,2024-07-28,4,RT1,MakeMyTrip,3,Checked Out,4522.19,4522.19
BK134058,16560,2024-07-19,2024-07-25,2024-07-28,1,RT1,MakeMyTrip,3,Checked Out,4437.4,4437.4
BK134059,16560,2024-07-16,2024-07-25,2024-07-26,2,RT1,JourneyHub,4,Checked Out,4398.02,4398.02
BK134060,16560,2024-07-15,2024-07-25,2024-07-28,2,RT1,MakeMyTrip,,No Show,4460.55,2230.28
BK134061,16560,2024-07-16,2024-07-25,2024-07-26,1,RT1,Booking.com,5,Checked Out,4319.25,4319.25
BK134062,16560,2024-07-24,2024-07-25,2024-07-27,2,RT1,MakeMyTrip,5,Checked Out,4498.49,4498.49
BK134063,16560,2024-07-11,2024-07-25,2024-07-28,4,RT1,Booking.com,4,Checked Out,4440.61,4440.61
BK134064,16560,2024-07-15,2024-07-25,2024-07-27,3,RT1,MakeMyTrip,,Cancelled,4694.89,469.49
BK134065,16560,2024-07-22,2024-07-25,2024-07-28,1,RT1,MakeMyTrip,5,Checked Out,4404.88,4404.88
BK134066,16560,2024-07-16,2024-07-25,2024-07-27,4,RT2,Direct Online,1,Checked Out,7313.98,7313.98
BK134067,16560,2024-07-19,2024-07-25,2024-07-26,2,RT2,MakeMyTrip,5,Checked Out,7593.52,7593.52
BK134068,16560,2024-07-23,2024-07-25,2024-07-28,2,RT2,Tripster,,Cancelled,7849.0,784.9
BK134069,16560,2024-07-12,2024-07-25,2024-07-28,2,RT2,Booking.com,3,Checked Out,7595.34,7595.34
BK134070,16560,2024-07-18,2024-07-25,2024-07-26,4,RT2,Logtrip,2,Checked Out,7683.51,7683.51
BK134071,16560,2024-07-22,2024-07-25,2024-07-26,4,RT2,Booking.com,4,Checked Out,7867.84,7867.84
BK134072,16560,2024-07-14,2024-07-25,2024-07-27,1,RT2,Booking.com,4,Checked Out,7795.1,7795.1
BK134073,16560,2024-07-18,2024-07-25,2024-07-26,4,RT2,Booking.com,4,Checked Out,7790.53,7790.53
BK134074,16560,2024-07-14,2024-07-25,2024-07-26,1,RT2,Booking.com,,No Show,7169.66,3584.83
BK134075,16560,2024-07-20,2024-07-25,2024-07-27,1,RT2,Booking.com,4,Checked Out,7216.97,7216.97
BK134076,16560,2024-07-21,2024-07-25,2024-07-26,2,RT2,Logtrip,5,Checked Out,7707.21,7707.21
BK134077,16560,2024-07-20,2024-07-25,2024-07-26,3,RT2,Booking.com,3,Checked Out,7178.36,7178.36
BK134078,16560,2024-07-11,2024-07-25,2024-07-26,3,RT2,Direct Online,4,Checked Out,7633.27,7633.27
BK134079,16560,2024-07-21,2024-07-25,2024-07-28,2,RT3,MakeMyTrip,,Cancelled,11347.03,1134.7
BK134080,16560,2024-07-21,2024-07-25,2024-07-27,4,RT3,Direct Online,,Cancelled,11468.9,1146.89
BK134081,16560,2024-07-18,2024-07-25,2024-07-28,2,RT3,MakeMyTrip,,Cancelled,11403.45,1140.35
BK134082,16560,2024-07-20,2024-07-25,2024-07-28,2,RT3,Logtrip,,Cancelled,10895.23,1089.52
BK134083,16560,2024-07-17,2024-07-25,2024-07-28,4,RT3,MakeMyTrip,5,Checked Out,10616.99,10616.99
BK134084,16560,2024-07-21,2024-07-25,2024-07-27,2,RT3,MakeMyTrip,,No Show,11251.51,5625.76
BK134085,16560,2024-07-13,2024-07-25,2024-07-26,2,RT4,Direct Online,4,Checked Out,19325.49,19325.49
BK134086,16560,2024-07-14,2024-07-25,2024-07-26,3,RT4,Tripster,2,Checked Out,18028.87,18028.87
BK134087,16560,2024-07-24,2024-07-25,2024-07-28,2,RT4,Direct Offline,5,Checked Out,18760.11,18760.11
BK134088,16561,2024-07-14,2024-07-25,2024-07-28,1,RT1,Logtrip,3,Checked Out,4425.79,4425.79
BK134089,16561,2024-07-16,2024-07-25,2024-07-28,4,RT1,MakeMyTrip,4,Checked Out,4410.91,4410.91
BK134090,16561,2024-07-18,2024-07-25,2024-07-28,1,RT1,Logtrip,4,Checked Out,4601.48,4601.48
BK134091,16561,2024-07-21,2024-07-25,2024-07-27,3,RT1,Booking.com,,Cancelled,4711.57,471.16
BK134092,16561,2024-07-23,2024-07-25,2024-07-28,2,RT1,Logtrip,,Cancelled,4427.11,442.71
BK134093,16561,2024-07-14,2024-07-25,2024-07-28,4,RT1,JourneyHub,3,Checked Out,4610.25,4610.25
BK134094,16561,2024-07-19,2024-07-25,2024-07-27,3,RT1,Logtrip,4,Checked Out,4695.1,4695.1
BK134095,16561,2024-07-14,2024-07-25,2024-07-27,3,RT1,Tripster,4,Checked Out,4589.09,4589.09
BK134096,16561,2024-07-24,2024-07-25,2024-07-28,1,RT1,Booking.com,2,Checked Out,4451.07,4451.07
BK134097,16561,2024-07-22,2024-07-25,2024-07-28,2,RT1,MakeMyTrip,,No Show,4365.04,2182.52
BK134098,16561,2024-07-19,2024-07-25,2024-07-28,1,RT1,Direct Offline,3,Checked Out,4641.77,4641.77
BK134099,16561,2024-07-20,2024-07-25,2024-07-27,3,RT1,Logtrip,,Cancelled,4308.74,430.87
BK134100,16561,2024-07-16,2024-07-25,2024-07-27,3,RT1,MakeMyTrip,4,Checked Out,4708.89,4708.89
BK134101,16561,2024-07-18,2024-07-25,2024-07-27,1,RT1,MakeMyTrip,,No Show,4444.34,2222.17
BK134102,16561,2024-07-15,2024-07-25,2024-07-27,4,RT1,Tripster,4,Checked Out,4462.35,4462.35
BK134103,16561,2024-07-14,2024-07-25,2024-07-28,1,RT1,Direct Online,,Cancelled,4702.7,470.27
BK134104,16561,2024-07-23,2024-07-25,2024-07-28,3,RT1,Booking.com,4,Checked Out,4424.62,4424.62
BK134105,16561,2024-07-15,2024-07-25,2024-07-26,2,RT1,MakeMyTrip,4,Checked Out,4562.88,4562.88
BK134106,16561,2024-07-24,2024-07-25,2024-07-28,3,RT1,MakeMyTrip,5,Checked Out,4419.04,4419.04
BK134107,16561,2024-07-17,2024-07-25,2024-07-27,4,RT1,Logtrip,3,Checked Out,4608.36,4608.36
BK134108,16561,2024-07-18,2024-07-25,2024-07-26,4,RT1,Direct Online,4,Checked Out,4605.43,4605.43
BK134109,16561,2024-07-13,2024-07-25,2024-07-28,2,RT1,Logtrip,5,Checked Out,4384.8,4384.8
BK134110,16561,2024-07-14,2024-07-25,2024-07-28,1,RT2,Booking.com,,No Show,7267.11,3633.55
BK134111,16561,2024-07-15,2024-07-25,2024-07-27,2,RT2,Logtrip,5,Checked Out,7323.77,7323.77
BK134112,16561,2024-07-24,2024-07-25,2024-07-28,2,RT2,Booking.com,4,Checked Out,7685.54,7685.54
BK134113,16561,2024-07-16,2024-07-25,2024-07-26,3,RT2,Tripster,5,Checked Out,7445.81,7445.81
BK134114,16561,2024-07-19,2024-07-25,2024-07-27,3,RT2,JourneyHub,2,Checked Out,7595.62,7595.62
BK134115,16561,2024-07-20,2024-07-25,2024-07-27,2,RT2,Tripster,,Cancelled,7650.2,765.02
BK134116,16561,2024-07-13,2024-07-25,2024-07-28,3,RT2,Booking.com,,Cancelled,7609.94,760.99
BK134117,16561,2024-07-16,2024-07-25,2024-07-28,3,RT2,MakeMyTrip,5,Checked Out,7175.79,7175.79
BK134118,16561,2024-07-17,2024-07-25,2024-07-28,3,RT2,JourneyHub,2,Checked Out,7178.6,7178.6
BK134119,16561,2024-07-21,2024-07-25,2024-07-27,4,RT2,MakeMyTrip,3,Checked Out,7664.53,7664.53
BK134120,16561,2024-07-20,2024-07-25,2024-07-27,3,RT2,Direct Offline,4,Checked Out,7410.46,7410.46
BK134121,16561,2024-07-11,2024-07-25,2024-07-27,2,RT2,Logtrip,4,Checked Out,7364.28,7364.28
BK134122,16561,2024-07-12,2024-07-25,2024-07-27,1,RT2,MakeMyTrip,2,Checked Out,7166.53,7166.53
BK134123,16561,2024-07-15,2024-07-25,2024-07-26,1,RT2,Logtrip,5,Checked Out,7476.61,7476.61
BK134124,16561,2024-07-12,2024-07-25,2024-07-26,3,RT2,MakeMyTrip,5,Checked Out,7804.74,7804.74
BK134125,16561,2024-07-16,2024-07-25,2024-07-28,2,RT2,Logtrip,5,Checked Out,7822.25,7822.25
BK134126,16561,2024-07-18,2024-07-25,2024-07-28,3,RT3,Booking.com,3,Checked Out,11313.99,11313.99
BK134127,16561,2024-07-13,2024-07-25,2024-07-27,1,RT3,MakeMyTrip,,Cancelled,10636.47,1063.65
BK134128,16561,2024-07-23,2024-07-25,2024-07-27,1,RT3,Direct Online,,Cancelled,11169.81,1116.98
BK134129,16561,2024-07-16,2024-07-25,2024-07-27,3,RT3,Booking.com,5,Checked Out,10773.25,10773.25
BK134130,16561,2024-07-18,2024-07-25,2024-07-28,1,RT3,MakeMyTrip,4,Checked Out,11501.8,11501.8
BK134131,16561,2024-07-11,2024-07-25,2024-07-26,1,RT3,MakeMyTrip,5,Checked Out,10573.87,10573.87
BK134132,16561,2024-07-23,2024-07-25,2024-07-28,2,RT4,Booking.com,,Cancelled,18662.25,1866.23
BK134133,16561,2024-07-24,2024-07-25,2024-07-28,1,RT4,MakeMyTrip,,Cancelled,18249.46,1824.95
BK134134,16561,2024-07-22,2024-07-25,2024-07-28,1,RT4,Booking.com,5,Checked Out,19002.86,19002.86
BK134135,16561,2024-07-12,2024-07-25,2024-07-27,4,RT4,Logtrip,,No Show,18285.77,9142.89
BK134136,16561,2024-07-20,2024-07-25,2024-07-26,3,RT4,Tripster,4,Checked Out,19089.14,19089.14
BK134137,16562,2024-07-13,2024-07-25,2024-07-28,4,RT1,Logtrip,3,Checked Out,4473.76,4473.76
BK134138,16562,2024-07-18,2024-07-25,2024-07-27,1,RT1,MakeMyTrip,,No Show,4650.01,2325.01
BK134139,16562,2024-07-21,2024-07-25,2024-07-27,4,RT1,MakeMyTrip,,Cancelled,4492.75,449.28
BK134140,16562,2024-07-15,2024-07-25,2024-07-28,1,RT1,Booking.com,3,Checked Out,4282.75,4282.75
BK134141,16562,2024-07-23,2024-07-25,2024-07-28,1,RT1,Booking.com,,Cancelled,4572.74,457.27
BK134142,16562,2024-07-11,2024-07-25,2024-07-27,2,RT1,Logtrip,,Cancelled,4703.0,470.3
BK134143,16562,2024-07-18,2024-07-25,2024-07-28,3,RT1,Direct Online,4,Checked Out,4414.18,4414.18
BK134144,16562,2024-07-24,2024-07-25,2024-07-28,4,RT1,MakeMyTrip,4,Checked Out,4674.71,4674.71
BK134145,16562,2024-07-12,2024-07-25,2024-07-26,2,RT1,MakeMyTrip,,Cancelled,4629.81,462.98
BK134146,16562,2024-07-22,2024-07-25,2024-07-28,3,RT1,MakeMyTrip,4,Checked Out,4327.79,4327.79
BK134147,16562,2024-07-24,2024-07-25,2024-07-26,3,RT1,Tripster,4,Checked Out,4608.94,4608.94
BK134148,16562,2024-07-22,2024-07-25,2024-07-28,4,RT1,Booking.com,3,Checked Out,4458.24,4458.24
BK134149,16562,2024-07-22,2024-07-25,2024-07-26,2,RT1,Logtrip,5,Checked Out,4700.32,4700.32
BK134150,16562,2024-07-17,2024-07-25,2024-07-28,4,RT1,MakeMyTrip,,No Show,4380.03,2190.01
BK134151,16562,2024-07-21,2024-07-25,2024-07-28,1,RT2,Tripster,,Cancelled,7869.74,786.97
BK134152,16562,2024-07-21,2024-07-25,2024-07-27,2,RT2,Booking.com,4,Checked Out,7613.08,7613.08
BK134153,16562,2024-07-21,2024-07-25,2024-07-26,3,RT2,Logtrip,4,Checked Out,7137.68,7137.68
BK134154,16562,2024-07-17,2024-07-25,2024-07-28,4,RT2,Booking.com,,Cancelled,7779.89,777.99
BK134155,16562,2024-07-13,2024-07-25,2024-07-27,2,RT2,Booking.com,4,Checked Out,7759.58,7759.58
BK134156,16562,2024-07-24,2024-07-25,2024-07-28,1,RT2,JourneyHub,3,Checked Out,7446.8,7446.8
BK134157,16562,2024-07-17,2024-07-25,2024-07-28,2,RT2,Tripster,,Cancelled,7553.33,755.33
BK134158,16562,2024-07-13,2024-07-25,2024-07-26,3,RT2,Logtrip,4,Checked Out,7698.39,7698.39
BK134159,16562,2024-07-24,2024-07-25,2024-07-26,4,RT2,MakeMyTrip,4,Checked Out,7657.92,7657.92
BK134160,16562,2024-07-15,2024-07-25,2024-07-26,3,RT2,MakeMyTrip,,Cancelled,7363.11,736.31
BK134161,16562,2024-07-11,2024-07-25,2024-07-28,1,RT2,MakeMyTrip,5,Checked Out,7367.1,7367.1
BK134162,16562,2024-07-18,2024-07-25,2024-07-27,4,RT2,MakeMyTrip,,Cancelled,7406.12,740.61
BK134163,16562,2024-07-22,2024-07-25,2024-07-26,2,RT2,Direct Online,,Cancelled,7565.58,756.56
BK134164,16562,2024-07-12,2024-07-25,2024-07-26,2,RT2,MakeMyTrip,4,Checked Out,7354.21,7354.21
BK134165,16562,2024-07-12,2024-07-25,2024-07-26,4,RT2,Booking.com,,Cancelled,7492.98,749.3
BK134166,16562,2024-07-19,2024-07-25,2024-07-28,3,RT2,MakeMyTrip,,No Show,7801.46,3900.73
BK134167,16562,2024-07-19,2024-07-25,2024-07-27,4,RT2,Logtrip,4,Checked Out,7802.0,7802.0
BK134168,16562,2024-07-12,2024-07-25,2024-07-27,1,RT2,MakeMyTrip,2,Checked Out,7189.94,7189.94
BK134169,16562,2024-07-19,2024-07-25,2024-07-26,3,RT3,MakeMyTrip,5,Checked Out,10917.08,10917.08
BK134170,16562,2024-07-22,2024-07-25,2024-07-27,1,RT3,MakeMyTrip,,Cancelled,11367.92,1136.79
BK134171,16562,2024-07-16,2024-07-25,2024-07-26,1,RT3,Direct Offline,4,Checked Out,10644.0,10644.0
BK134172,16562,2024-07-20,2024-07-25,2024-07-27,4,RT3,Logtrip,,No Show,11390.85,5695.43
BK134173,16562,2024-07-17,2024-07-25,2024-07-27,1,RT3,Logtrip,5,Checked Out,11170.71,11170.71
BK134174,16562,2024-07-21,2024-07-25,2024-07-27,4,RT3,Booking.com,2,Checked Out,11156.89,11156.89
BK134175,16562,2024-07-19,2024-07-25,2024-07-27,4,RT3,MakeMyTrip,3,Checked Out,10864.03,10864.03
BK134176,16562,2024-07-18,2024-07-25,2024-07-27,2,RT3,MakeMyTrip,3,Checked Out,10476.38,10476.38
BK134177,16562,2024-07-14,2024-07-25,2024-07-27,1,RT4,Logtrip,4,Checked Out,17689.06,17689.06
BK134178,16562,2024-07-22,2024-07-25,2024-07-26,2,RT4,Tripster,4,Checked Out,19409.27,19409.27
